"1.產品代號","2.產品名稱","3.產品名稱延長(次品名)","4.平均成本","5.銷售單價一","6.銷售單價二","7.銷售單價三","8.銷售單價四","9.最低售價","10.建議售價","11.備註","12.固定安全量","13.安全量是否自動計算","14.安全量自動計算天數","15.採購系數","16.自動安全量","17.是否依安全量採購","18.安全量採購倍數","19.列入自動轉採購","20.驗貨列出","21.撿貨單列出","22.EAN13碼","23.Code128","24.外部碼","25.顏色","26.尺寸","27.供應廠商代號","28.預估成本","評估成本單價","29.產地國別","30.保存期限天數","31.即期品","32.到期通知天數","33.數量為零自動下架","34.若有下採購單自動上架","35.持續上架","36.停止上架","37.第一次進貨自動上架","38.促銷品","39.不允許客戶下架","40.上架日期區間起","41.上架日期區間迄","42.通知採購1","43.通知採購2","44.通知採購3","45.通知採購4","46.所有數字按照比例升降","47.每層的銷售單價1","48.每層的銷售單價2","49.每層的銷售單價3","50.每層的銷售單價4","51.本產品只上經銷商網站(B2B)","52.店長推薦","53.簡要說明1","54.簡要說明2","55.簡要說明3","56.網路建議售價","57.建立日期","58.缺貨到貨天數","59.網路最低價","60.相同類別排序為前","61.預定到貨日期","62.網站顯示實際庫存","63.預購日期區間起","64.預購日期區間迄","65.促銷數量","66.促銷品金額","67.促銷敘述","68.B品區數量","69.B品售價","70.B品敘述","71.經銷商特價","72.經銷商特價有效日期區間起","73.經銷商特價有效日期區間訖","74.網路特價","75.網路特價有效日期區間起","76.網路特價有效日期區間訖","77.促銷日期/紅利可調整倍數","78.促銷日期結束然後調回幾倍","79.促銷日期有效日期區間起","80.促銷日期有效日期區間訖","81.POS特價(含稅)","82.POS特價日期起","83.POS特價日期迄","84.進貨預設分倉","85.銷貨預設分倉","86.發票明細名稱","87.溫層代號 0:常溫1:冷藏2:冷凍","88.稅別 1:應稅2:零稅3:免稅","89.單品重量(公斤)","90.單品體積(長)cm","91.單品體積(寬)cm","92.單品體積(高)cm","93.包裝重量(公斤)","94.包裝體積(長)cm","95.包裝體積(寬)cm","96.包裝體積(高)cm","97.成箱重量(公斤)","98.成箱體積(長)cm","99.成箱體積(寬)cm","100.成箱體積(高)cm","101.最低訂購量","102.包裝數量","103.裝箱數量","104.列入批次轉出貨","105.關稅","106.API庫存同步-YAHOO購物中心","107.API庫存同步-YAHOO超級商城","108.API庫存同步-MOMO購物中心","109.API庫存同步-MOMO摩天商城","110.API庫存同步-91APP","111.採購連結","112.新品異動日期(民國年/月/日)","113.允許子件變更","114.商品採購備註","115.類別代碼蝦皮","116.類別代碼露天","117.類別代碼Yahoo拍賣","海關編碼(英數11碼)","內部備註","材質","包裝方式","庫存總數量"
="016962",(日版絨毛)炎兔兒-Pokepeace絨毛玩偶Mellow Heart,,"304.8","490","470","0","0","0","490",,"0","0","90","0","0","0","1","1","1","1",,="016962",,,,="38","0","304.8",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"6"
="016963",(TOMICA)#016_950813 日本交通計程車,,"99.45","150","140","0","0","0","150",,"0","0","90","0","0","0","1","1","1","1",,="016963",,,,="40","0","99.45",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"3"
="016964",(TOMICA)PRM車組-玩命關頭,,"527.09","795","775","0","0","0","795",,"0","0","90","0","0","0","1","1","1","1",,="016964",,,,="40","0","527.09",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"1"
="016965",(TOMICA)#089_224051豐田GR Yaris,,"99.45","150","140","0","0","0","150",,"0","0","90","0","0","0","1","1","1","1",,="016965",,,,="40","0","99.45",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"5"
="016966",(TOMICA)初回#089_950684豐田GR Yaris,,"99.45","150","140","0","0","0","150",,"0","0","90","0","0","0","1","1","1","1",,="016966",,,,="40","0","99.45",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"4"
="016967",(TOMICA)#PRM21賓士190E,,"185.64","280","260","0","0","0","280",,"0","0","90","0","0","0","1","1","1","1",,="016967",,,,="40","0","185.64",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"5"
="016968",(TOMICA)#133_997337凱迪拉克Escalade,,"195.59","295","275","0","0","0","295",,"0","0","90","0","0","0","1","1","1","1",,="016968",,,,="40","0","195.59",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"3"
="016969",(盲盒)胖鯊魚鯊西米4-夥伴玩具@6,,"97.503","150","140","0","0","0","150",,"0","0","90","0","0","0","1","1","1","1",,="016969",,,,="42","0","97.503",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"66"
="016970",(景品)綠谷出久Ⅲ-BANDAI SPIRITS MAXIMATIC,,"466","790","770","0","0","0","790",,"0","1","15","0","0","0","1","1","1","1",,="016970",,,,="32","0","466",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"11"
="016971",(二手)PS5 地平線1 黎明時分Zero Dawn#2,,"200","700","650","0","0","0","700",,"0","1","15","0","0","0","1","1","1","1",,="016971",,,,="15","0","200",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"0"
="016972",(一番賞)勝利女神：妮姬 NIKKE CHAPTER7(代理)(三店),,"238","99999","0","0","0","0","99999",,"0","1","15","0","0","0","1","1","1","1",,="016972",,,,="38","0","238",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"61"
="016973",(一番賞)咒術迴戰 死滅迴游～貳～(代理)(四店),,"221.2","99999","0","0","0","0","99999",,"0","1","15","0","0","0","1","1","1","1",,="016973",,,,="38","0","221.2",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"0"
="016974",(盲袋)Pingu奇遇記系列盲袋@16,,"78.75","180","170","0","0","0","180",,"0","0","90","0","0","0","1","1","1","1",,="016974",,,,="34","0","78.75",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"51"
="016975",(盲盒)寶可夢閃耀立體冰箱貼@6,,"126","240","220","0","0","0","240",,"0","0","90","0","0","0","1","1","1","1",,="016975",,,,="34","0","126",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"16"
="016976",(盲袋)比奇堡裡什麼都有毛絨B@10,,"257.25","380","360","0","0","0","380",,"0","0","90","0","0","0","1","1","1","1",,="016976",,,,="34","0","257.25",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"12"
="016977",(盲盒)吉伊卡哇造型擺件套裝@8,,"105","200","190","0","0","0","200",,"0","0","90","0","0","0","1","1","1","1",,="016977",,,,="34","0","105",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.09,"0","0","0",,"1","2811/1/1","2811/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"29"
="016978",(戰鬥陀螺)3V3對戰盒,,"359.9370931168","590","570","0","0","0","590",,"0","1","15","0","0","0","1","1","1","1",,="016978",,,,="11","0","359.9370931168",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.09,"0",,,,,,,,,"39"
="016979",(一番賞)藥師少女的獨語(4店),,"216.25","99999","99999","0","0","0","99999",,"0","1","15","0","0","0","1","1","1","1",,="016979",,,,="32","0","216.25",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"38"
="016980",(一番賞)原作『DEATH NOTE』DMM賞(4店),,"208.75","999999","999999","0","0","0","999999",,"0","1","15","0","0","0","1","1","1","1",,="016980",,,,="32","0","208.75",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"68"
="016981",(一番賞)藥師少女的獨語(四店),,"216.25","9999","9999","0","0","0","9999",,"0","1","15","0","0","0","1","1","1","1",,="016981",,,,="32","0","216.25",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"0"
="016982",(一番賞)藥師少女的獨語(四店),,"216.25","99999","99999","0","0","0","99999",,"0","1","15","0","0","0","1","1","1","1",,="016982",,,,="32","0","216.25",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"0"
="016983",(一番賞)原作『DEATH NOTE』DMM賞(四店),,"208.75","99999","99999","0","0","0","99999",,"0","1","15","0","0","0","1","1","1","1",,="016983",,,,="32","0","208.75",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"0"
="016984",(戰鬥陀螺)韓版BX-38,,"350","590","570","0","0","0","590",,"0","1","15","0","0","0","1","1","1","1",,="016984",,,,="11","0","350",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"0"
="016985",(戰鬥陀螺)韓版UX-05,,"350","690","670","0","0","0","690",,"0","1","15","0","0","0","1","1","1","1",,="016985",,,,="11","0","350",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"0"
="016986",(戰鬥陀螺)韓版BX-05,,"350","490","470","0","0","0","490",,"0","1","15","0","0","0","1","1","1","1",,="016986",,,,="11","0","350",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"40"
="016987",(扭蛋)堆高機1組4顆,,"272","480","480","0","0","0","480",,"0","1","15","0","0","0","1","1","1","1",,="016987",,,,="11","0","272",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"0"
="016988",(景品)鋼鐵人,,"100","390","370","0","0","0","390",,"0","1","15","0","0","0","1","1","1","1",,="016988",,,,="11","0","100",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"1"
="016989",(二手)NS2 人中之龍 極(中)#3,,"300","700","650","0","0","0","700",,"0","1","15","0","0","0","1","1","1","1",,="016989",,,,="15","0","300",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.10,"0",,,,,,,,,"1"
="016990",(一番賞) 航海王 紅髮海賊團(4店),,"225","999999","999999","0","0","0","999999",,"0","1","15","0","0","0","1","1","1","1",,="016990",,,,="32","0","225",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"62"
="016991",(TOMICA)PRM載運車-SKYLINE GT-R R33,,"460.79","695","675","0","0","0","695",,"0","1","15","0","0","0","1","1","1","1",,="016991",,,,="40","0","460.79",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"4"
="016992",(公仔)皮卡丘精選系列2-寶可夢30週年MONCOLLE,,"119.34","180","170","0","0","0","180",,"0","1","15","0","0","0","1","1","1","1",,="016992",,,,="40","0","119.34",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"7"
="016993",(麗嬰)伽勒爾-寶可夢30週年-就決定是你的MONCOLLE御三家,,"394.49","595","575","0","0","0","595",,"0","1","15","0","0","0","1","1","1","1",,="016993",,,,="40","0","394.49",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"18"
="016994",(麗嬰)關都-寶可夢30週年-就決定是你的MONCOLLE御三家,,"394.49","595","575","0","0","0","595",,"0","1","15","0","0","0","1","1","1","1",,="016994",,,,="40","0","394.49",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"34"
="016995",(麗嬰)豐緣-寶可夢30週年-就決定是你的MONCOLLE御三家,,"394.49","595","575","0","0","0","595",,"0","1","15","0","0","0","1","1","1","1",,="016995",,,,="40","0","394.49",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"15"
="016996",#(NS2)eFootball? Kick-Off! 足球(中),,"670","790","760","0","0","0","790",,"0","1","15","0","0","0","1","1","1","1",,="016996",,,,="25","0","670",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"4"
="016997",(訂金)女神異聞錄4限定公仔版訂金1000元,,"1000","1000","1000","0","0","0","1000",,"0","1","15","0","0","0","1","1","1","1",,="016997",,,,,"0","1000",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.12,"0",,,,,,,,,"-9"
="016998",(軟膠公仔)十八銅貓,,"616","880","860","0","0","0","880",,"0","1","15","0","0","0","1","1","1","1",,="016998",,,,="26","0","616",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.12,"0",,,,,,,,,"0"
="016999",(日版盲盒)YOPI醬植絨公仔吊飾P2@12,,"90","200","190","0","0","0","200",,"0","1","15","0","0","0","1","1","1","1",,="016999",,,,="26","0","90",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.06.12,"0",,,,,,,,,"35"
="017000",(二手)Switch2/NS2 主機(過保)#90,,"8800","13000","13000","0","0","0","13000",,"0","1","15","0","0","0","1","1","1","1",,="017000",,,,="15","0","8800",,"0","0","0","0","0","1","0","0","0","1",,,,,,,"0","0","0","0","0","0","0",,,,"0",,"1","0","10",,"1","","","0","0",,"0","0",,"0",,,"0",,,"0","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",,115.05.31,"0",,,,,,,,,"1"
="017001",(動漫盲盒)圓滾滾吊偶-劇場版鏈鋸人BOX@6,,"143.85","350","330","0","0","0","350",,"0","0","90","0","0","0","1","1","1","1",,="017001",,,,="38","0","143.85",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"16"
="017002",(動漫盲盒)抱手可動吊偶-劇場版鏈鋸人BOX@6,,"143.85","350","330","0","0","0","350",,"0","0","90","0","0","0","1","1","1","1",,="017002",,,,="38","0","143.85",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"17"
="017003",(動漫盲盒)趴姿吊偶-劇場版鏈鋸人BOX@6,,"143.85","350","330","0","0","0","350",,"0","0","90","0","0","0","1","1","1","1",,="017003",,,,="38","0","143.85",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"15"
="017004",(動漫盲盒)Q版站姿吊偶vol.2-排球少年@8,,"157.208","300","280","0","0","0","300",,"0","0","90","0","0","0","1","1","1","1",,="017004",,,,="38","0","157.208",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"34"
="017005",(吊偶)(瓦豆)星之卡比迷你吊偶MC3,,"95.371","190","180","0","0","0","190",,"0","0","90","0","0","0","1","1","1","1",,="017005",,,,="38","0","95.371",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"9"
="017006",(吊偶)(睡覺)星之卡比迷你吊偶MC3,,"95.371","190","180","0","0","0","190",,"0","0","90","0","0","0","1","1","1","1",,="017006",,,,="38","0","95.371",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"5"
="017007",(吊偶)(笑容)星之卡比迷你吊偶MC3,,"95.371","190","180","0","0","0","190",,"0","0","90","0","0","0","1","1","1","1",,="017007",,,,="38","0","95.371",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"5"
="017008",(吊偶)(膨脹)星之卡比迷你吊偶MC3,,"95.371","190","180","0","0","0","190",,"0","0","90","0","0","0","1","1","1","1",,="017008",,,,="38","0","95.371",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"3"
="017009",(娃娃)編織大型絨毛-星之卡比,,"310.464","690","670","0","0","0","690",,"0","0","90","0","0","0","1","1","1","1",,="017009",,,,="38","0","310.464",,"0","0","0","0","0","1","0","0","0","0",,,,,,,"0","0","0","0","0","0","0",,,,"0",115.06.11,"0","0","0",,"1","1900/1/1","1900/1/1","0","0",,"0","0",,"0",,,"0",,,"1","0",,,"0",,,,,,"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",,115.06.11,"0",,,,,,,,,"2"
